icao24,callsign,dep_airport,arr_airport,firstseen,lastseen,day,event_ts,flight_duration_sec,dep_horiz_m,dep_vert_m,arr_horiz_m,arr_vert_m,dep_cand,arr_cand
104a32,UAL8287,LSZH,KDFW,1673503241,1673511643,1673478000,2023-01-12 07:00:41,8402,38195,2187,17636,3933,5,5
104e0a,DAL8482,EPWA,LHBP,1672660673,1672695831,1672614000,2023-01-02 12:57:53,35158,46505,556,2110,4640,5,2
104e8a,DLH5121,WSSS,EDDF,1684136213,1684151232,1684105200,2023-05-15 09:36:53,15019,6378,4761,19859,1044,1,1
1053d0,AAL4791,KORD,WSSS,1691320073,1691344848,1691276400,2023-08-06 13:07:53,24775,46369,9958,49184,2267,4,1
1055e1,ACA1898,KDFW,LPPT,1694798069,1694814019,1694732400,2023-09-15 19:14:29,15950,17238,1441,35974,1263,3,5
10561f,AAL1551,LKPR,LHBP,1701629543,1701634601,1701558000,2023-12-03 19:52:23,5058,3706,3343,6096,721,4,1
105a84,BAW4868,EGKK,LPPT,1688953679,1689005366,1688943600,2023-07-10 03:47:59,51687,7859,3114,21481,2894,2,1
105abf,DLH1676,EDDF,KLAX,1691743448,1691767194,1691708400,2023-08-11 10:44:08,23746,8238,852,570,5139,5,3
10600b,SIA6799,EGLL,LPPT,1693788182,1693823926,1693782000,2023-09-04 02:43:02,35744,8183,6475,13614,5536,2,5
10607e,AAL3971,KATL,EFHK,1683111272,1683116762,1683068400,2023-05-03 12:54:32,5490,5926,9992,27799,1830,1,2
1063f3,DAL9525,LEBL,KATL,1682909825,1682937081,1682895600,2023-05-01 04:57:05,27256,33551,3722,8145,3265,1,3
106a39,QTR8398,VHHH,OTHH,1697994284,1698022026,1697929200,2023-10-22 19:04:44,27742,30572,117,41187,2278,4,1
106afc,ACA1328,ENGM,LIRF,1700049860,1700058350,1700002800,2023-11-15 13:04:20,8490,42637,3553,11441,907,4,4
106bb5,EZY3367,WSSS,LHBP,1678287419,1678303471,1678230000,2023-03-08 15:56:59,16052,20210,7050,5127,7469,5,1
106c56,SWA753,LFPG,LPPT,1693559861,1693569096,1693522800,2023-09-01 11:17:41,9235,38829,6183,47362,7124,2,5
106da6,UAL8120,EGLL,KATL,1703181896,1703205153,1703113200,2023-12-21 19:04:56,23257,6809,8376,13145,6202,1,3
1071b4,SWA7831,YSSY,KDEN,1673072108,1673097396,1673046000,2023-01-07 07:15:08,25288,3094,6293,33955,6323,4,2
107331,EZY7608,LKPR,LSZH,1700035904,1700040250,1700002800,2023-11-15 09:11:44,4346,9455,5092,25582,1489,2,2
107996,DLH3739,KJFK,LOWW,1678775876,1678826260,1678748400,2023-03-14 07:37:56,50384,20278,4534,34029,6297,4,5
107ae2,UAL9511,RJTT,LEBL,1690721102,1690773386,1690671600,2023-07-30 14:45:02,52284,21168,589,28634,594,4,4
107af3,AFR2046,KDFW,RJTT,1684827653,1684862837,1684796400,2023-05-23 09:40:53,35184,8198,7928,11622,2475,4,5
107b85,DAL4610,LHBP,LEMD,1681390559,1681433487,1681340400,2023-04-13 14:55:59,42928,15917,4147,12944,3785,2,4
107c04,AAL7450,EDDM,EHAM,1688861348,1688898758,1688857200,2023-07-09 02:09:08,37410,15424,3151,29964,2838,2,2
107cf6,QTR7328,LIRF,KJFK,1676917193,1676960169,1676847600,2023-02-20 19:19:53,42976,18312,685,15659,4116,5,4
107eb6,QTR9076,LSZH,KDEN,1682613722,1682658271,1682550000,2023-04-27 18:42:02,44549,11322,7585,22643,7997,2,4
108040,AFR7622,LIRF,YSSY,1696904990,1696922137,1696892400,2023-10-10 04:29:50,17147,594,4908,23352,4174,2,2
1081e6,DLH1564,KJFK,LKPR,1700191967,1700209522,1700175600,2023-11-17 04:32:47,17555,16735,5281,24824,3212,5,5
1081f0,AAL5210,LFPO,EFHK,1686205298,1686244004,1686178800,2023-06-08 08:21:38,38706,29393,9203,4144,3422,1,1
108272,ACA1473,WSSS,LKPR,1702087715,1702122754,1702076400,2023-12-09 03:08:35,35039,27720,9566,21193,2584,1,1
1084fb,UAE1580,EDDM,LKPR,1703421230,1703427397,1703372400,2023-12-24 13:33:50,6167,3841,6407,39477,3613,3,4
1085e6,AAL1165,RJTT,OTHH,1685412725,1685439205,1685401200,2023-05-30 04:12:05,26480,6440,5336,42782,5121,4,3
10865e,AAL6162,KJFK,ENGM,1693281230,1693301089,1693263600,2023-08-29 05:53:50,19859,28515,5708,30742,7389,4,2
108708,DLH3366,KDEN,KJFK,1682478599,1682493336,1682463600,2023-04-26 05:09:59,14737,19709,7945,25386,6895,2,3
108833,SIA6329,LEBL,ENGM,1694827058,1694832957,1694818800,2023-09-16 03:17:38,5899,48632,2929,41467,4722,5,2
10889a,DAL3104,EFHK,LFPG,1703723618,1703758796,1703718000,2023-12-28 01:33:38,35178,40258,8196,45648,8020,5,1
1088a0,SWA3884,KJFK,RJTT,1680063377,1680086541,1680044400,2023-03-29 06:16:17,23164,49038,1356,14426,4186,4,4
1088c7,DAL3768,YSSY,OTHH,1693030271,1693041202,1693004400,2023-08-26 08:11:11,10931,28587,1280,6430,9907,2,3
108921,SIA223,ENGM,LFPO,1690707179,1690746387,1690671600,2023-07-30 10:52:59,39208,47776,4667,2942,5525,1,1
108af9,QTR2970,EGLL,EGKK,1699592759,1699644990,1699570800,2023-11-10 06:05:59,52231,43749,5074,36029,7872,1,4
108d47,QFA4232,KLAX,YSSY,1688807162,1688820659,1688770800,2023-07-08 11:06:02,13497,25163,3535,44199,8339,4,4
108dbd,ACA4835,RJTT,OMDB,1681975259,1681999169,1681945200,2023-04-20 09:20:59,23910,13081,4545,5027,9197,2,3
108dfe,DAL8886,LIRF,KJFK,1700712353,1700735665,1700694000,2023-11-23 05:05:53,23312,1232,3007,5600,7964,1,3
108e52,UAE8586,KORD,LIRF,1703978558,1704030727,1703977200,2023-12-31 00:22:38,52169,16078,8345,7545,7376,5,2
108fc1,QFA2348,EDDM,EDDF,1677856397,1677873587,1677798000,2023-03-03 16:13:17,17190,27971,9745,11649,246,3,3
109188,DLH8327,EKCH,LFPG,1696186034,1696239313,1696114800,2023-10-01 20:47:14,53279,37168,276,17808,1721,1,4
1095cc,DAL6514,KJFK,KDEN,1689861743,1689914515,1689807600,2023-07-20 16:02:23,52772,24462,8236,15894,1734,1,3
10974d,UAE9725,RJTT,EGKK,1703006642,1703028680,1702940400,2023-12-19 18:24:02,22038,21263,8309,3113,927,4,2
109957,BAW2462,EDDM,KJFK,1700505305,1700531619,1700434800,2023-11-20 19:35:05,26314,32416,8788,29034,9124,2,3
109b7e,SIA9071,LFPO,LOWW,1699692044,1699725163,1699657200,2023-11-11 09:40:44,33119,26822,3032,41751,3675,1,2
109b97,DLH5306,LPPT,ENGM,1689867746,1689909458,1689807600,2023-07-20 17:42:26,41712,39318,575,10656,5544,2,5
109c50,SIA566,KJFK,ENGM,1676034059,1676084264,1675983600,2023-02-10 14:00:59,50205,16449,4438,186,7666,1,3
109d4a,UAE4767,EDDF,KDFW,1692235664,1692274164,1692226800,2023-08-17 03:27:44,38500,21774,48,20448,4676,2,1
109fd9,DAL8745,LSZH,ESSA,1682556017,1682583950,1682550000,2023-04-27 02:40:17,27933,38761,1249,4155,5420,3,1
10a004,AFR9729,LEMD,KORD,1700071250,1700093189,1700002800,2023-11-15 19:00:50,21939,11123,1765,1509,4128,4,3
10a39c,SIA8021,YSSY,KJFK,1675221236,1675274631,1675206000,2023-02-01 04:13:56,53395,28980,4206,782,2196,1,3
10a436,AFR4533,LOWW,EGKK,1679390684,1679411470,1679353200,2023-03-21 10:24:44,20786,27924,2425,21532,2676,4,3
10a55e,QFA1165,OMDB,EGKK,1675066652,1675118571,1675033200,2023-01-30 09:17:32,51919,37265,9365,21324,3121,3,1
10a714,DLH5636,OMDB,VHHH,1692896663,1692944196,1692831600,2023-08-24 19:04:23,47533,6192,4409,23813,2257,2,3
10a947,SIA5822,LEMD,LFPG,1681640078,1681659361,1681599600,2023-04-16 12:14:38,19283,21507,6066,19885,2133,3,1
10a97a,ACA9379,EDDM,LSZH,1698919361,1698956308,1698879600,2023-11-02 11:02:41,36947,5711,7596,6196,228,3,1
10b044,SIA8128,LOWW,WSSS,1677678056,1677697018,1677625200,2023-03-01 14:40:56,18962,8806,6795,28244,8984,3,1
10b064,SWA6264,LPPT,EPWA,1702110464,1702159514,1702076400,2023-12-09 09:27:44,49050,27503,7399,16534,4611,5,1
10b083,QFA3201,KLAX,KATL,1672763357,1672788493,1672700400,2023-01-03 17:29:17,25136,38254,129,5259,9192,5,3
10b0e5,RYR8972,WSSS,EGKK,1694965442,1695009916,1694905200,2023-09-17 17:44:02,44474,27119,9284,17239,2403,3,1
10b0e9,SWA7913,EGLL,EDDF,1675442285,1675467663,1675378800,2023-02-03 17:38:05,25378,30678,1933,41777,314,3,2
10b108,UAE4982,LHBP,LOWW,1695891938,1695931487,1695855600,2023-09-28 11:05:38,39549,21932,1432,490,9135,4,3
10b155,EZY3278,LPPT,KATL,1686819467,1686865232,1686783600,2023-06-15 10:57:47,45765,12077,2423,47993,5505,1,2
10b461,EZY2016,VHHH,EGKK,1675731809,1675750428,1675724400,2023-02-07 02:03:29,18619,31507,3228,3041,6597,3,5
10b4bf,ACA2192,OMDB,ESSA,1702199897,1702217262,1702162800,2023-12-10 10:18:17,17365,27254,7341,12846,1587,4,5
10b54c,AFR8144,YSSY,EKCH,1701784964,1701788471,1701730800,2023-12-05 15:02:44,3507,4134,3813,26226,5127,5,5
10b58b,SIA3348,LFPG,LHBP,1685686076,1685692948,1685660400,2023-06-02 08:07:56,6872,21942,8941,27290,3504,1,5
10b657,SWA9231,KORD,EGLL,1676681393,1676716753,1676674800,2023-02-18 01:49:53,35360,24655,3125,38704,1021,2,3
10b7d4,DAL4626,EDDM,KORD,1698889862,1698915994,1698879600,2023-11-02 02:51:02,26132,39812,6485,23046,7175,3,5
10b82a,SIA4017,LPPT,RJTT,1676694782,1676747398,1676674800,2023-02-18 05:33:02,52616,3028,8214,46784,14,1,3
10b865,DAL6858,EDDF,LEBL,1674200540,1674236519,1674169200,2023-01-20 08:42:20,35979,36447,8562,14649,4287,1,3
10bda8,UAL6001,LFPO,LFPG,1696412153,1696437587,1696374000,2023-10-04 11:35:53,25434,49041,9975,42400,7859,2,4
10bed0,RYR8931,LEMD,RJTT,1701992549,1702018678,1701990000,2023-12-08 00:42:29,26129,16425,9158,15727,5543,4,5
10c03b,SWA6565,LEBL,EDDF,1692702452,1692707467,1692658800,2023-08-22 13:07:32,5015,21249,7299,37541,83,4,2
10c1af,DLH5877,WSSS,LPPT,1699057052,1699067846,1699052400,2023-11-04 01:17:32,10794,43748,7129,36838,2268,4,5
10c33a,SIA7884,LSZH,KLAX,1700624660,1700632225,1700607600,2023-11-22 04:44:20,7565,27531,653,45551,8842,2,3
10c408,UAE7304,WSSS,RJTT,1677850700,1677861986,1677798000,2023-03-03 14:38:20,11286,19026,6423,39004,7083,1,1
10c437,QFA9455,EGLL,LFPG,1703409074,1703458047,1703372400,2023-12-24 10:11:14,48973,42153,8638,18094,6791,3,4
10c6a1,RYR7531,WSSS,KDEN,1674258983,1674291429,1674255600,2023-01-21 00:56:23,32446,22807,9928,42838,4437,3,3
10c6ca,ACA3490,EGLL,EFHK,1688952698,1688954861,1688943600,2023-07-10 03:31:38,2163,21536,8929,17787,4992,3,2
10c73f,AAL423,YSSY,EFHK,1684433909,1684437002,1684364400,2023-05-18 20:18:29,3093,6513,3961,20336,3597,5,5
10c7b7,DAL1330,WSSS,LPPT,1674085853,1674090809,1674082800,2023-01-19 00:50:53,4956,19080,3733,12850,5170,5,2
10c7b7,BAW9752,LSZH,KORD,1699985063,1700010306,1699916400,2023-11-14 19:04:23,25243,35820,8664,39567,6612,1,5
10c8f6,UAL1811,ESSA,LEMD,1700378792,1700419583,1700348400,2023-11-19 08:26:32,40791,18463,9770,36747,3177,2,1
10ca1c,ACA1835,KJFK,KLAX,1687171913,1687198236,1687129200,2023-06-19 12:51:53,26323,20328,1642,8807,2970,1,5
10cc00,UAL7820,OTHH,ENGM,1684601627,1684642555,1684537200,2023-05-20 18:53:47,40928,7140,8556,24748,6337,5,5
10cdfb,UAE9759,OMDB,KATL,1685341220,1685349183,1685314800,2023-05-29 08:20:20,7963,21109,3784,44381,5958,3,2
10d2cc,RYR5385,LKPR,ENGM,1702228322,1702280676,1702162800,2023-12-10 18:12:02,52354,19233,2364,36799,8667,5,5
10d39c,QTR5007,LIRF,EDDM,1684668662,1684675188,1684623600,2023-05-21 13:31:02,6526,5849,3245,10134,251,1,3
10d469,UAL2434,EFHK,ESSA,1683353279,1683401280,1683327600,2023-05-06 08:07:59,48001,14830,2120,30009,1103,2,2
10d4bd,BAW7505,VHHH,ESSA,1680234701,1680249251,1680217200,2023-03-31 05:51:41,14550,39692,1014,44650,5180,4,4
10d61c,ACA9589,KLAX,RJTT,1703584730,1703636033,1703545200,2023-12-26 10:58:50,51303,9230,9708,5628,2673,5,4
10d99f,QFA7030,KATL,LOWW,1677219995,1677255870,1677193200,2023-02-24 07:26:35,35875,14789,94,35704,2182,3,2
10d9af,QTR689,LFPG,LPPT,1674909296,1674927132,1674860400,2023-01-28 13:34:56,17836,30821,7299,34956,2819,3,3
10d9c7,SIA1404,EGLL,LSZH,1688722613,1688753517,1688684400,2023-07-07 11:36:53,30904,10748,7036,22952,8613,2,5
10dc6e,SWA1857,EHAM,KORD,1702691723,1702705645,1702681200,2023-12-16 02:55:23,13922,1861,1179,21857,3155,1,1
10dd07,AFR2439,LOWW,OTHH,1674534611,1674566601,1674514800,2023-01-24 05:30:11,31990,39079,2400,17406,9161,3,1
10dd13,SIA3358,KJFK,EFHK,1684132406,1684153569,1684105200,2023-05-15 08:33:26,21163,19036,1324,43045,9704,5,3
10ded9,UAL8572,EPWA,KATL,1688651996,1688665535,1688598000,2023-07-06 15:59:56,13539,31277,8554,7659,7805,2,1
10e03b,SIA1781,WSSS,LEBL,1702861043,1702904927,1702854000,2023-12-18 01:57:23,43884,15928,1785,3755,6372,1,3
10e0bb,BAW8690,WSSS,KATL,1688731544,1688780904,1688684400,2023-07-07 14:05:44,49360,35615,9919,33724,3190,2,5
10e191,DLH1043,ESSA,EDDM,1687368392,1687379191,1687302000,2023-06-21 19:26:32,10799,40925,8411,44917,4581,3,3
10e1da,UAL7208,OMDB,KDFW,1675037279,1675058676,1675033200,2023-01-30 01:07:59,21397,6588,3907,26417,8504,4,5
10e285,RYR293,LEMD,LHBP,1684174853,1684228852,1684105200,2023-05-15 20:20:53,53999,1524,9504,35005,3143,1,5
10e380,SWA8774,LPPT,YSSY,1698826526,1698840334,1698793200,2023-11-01 09:15:26,13808,5010,2767,10180,5876,3,3
10e45b,QTR9768,EGKK,KDFW,1697178668,1697226528,1697151600,2023-10-13 08:31:08,47860,25785,9499,14913,8039,4,4
10e5cd,SIA3331,KDEN,LFPO,1674003062,1674010657,1673996400,2023-01-18 01:51:02,7595,21276,4976,48457,513,3,1
10e619,AFR9062,KLAX,EFHK,1675588877,1675626975,1675551600,2023-02-05 10:21:17,38098,11547,1281,26409,5601,1,3
10e76e,BAW5369,LFPG,LHBP,1702030637,1702036447,1701990000,2023-12-08 11:17:17,5810,47382,3125,4397,4425,4,5
10eac6,EZY4345,EGLL,LFPO,1692321467,1692336684,1692313200,2023-08-18 03:17:47,15217,16997,4758,31640,6526,4,5
10ead6,SWA7425,LIRF,OMDB,1701561314,1701597000,1701558000,2023-12-03 00:55:14,35686,8352,5177,20185,5008,5,2
10ec16,AAL4226,VHHH,EKCH,1673003417,1673032502,1672959600,2023-01-06 12:10:17,29085,37535,8579,29762,5,4,4
10f052,QTR5599,EDDM,EKCH,1687490552,1687505459,1687474800,2023-06-23 05:22:32,14907,27857,8137,18137,5912,5,2
10f30c,RYR7187,WSSS,OTHH,1680691655,1680744422,1680649200,2023-04-05 12:47:35,52767,7233,9242,46571,2229,1,4
10f36c,BAW7801,KORD,VHHH,1690166285,1690203537,1690153200,2023-07-24 04:38:05,37252,4141,4480,48914,8081,4,5
10f49c,AFR4806,EFHK,EKCH,1701327944,1701357782,1701298800,2023-11-30 08:05:44,29838,6122,2831,28416,7170,1,2
10f5a8,DAL8126,KATL,KDFW,1675266953,1675318336,1675206000,2023-02-01 16:55:53,51383,37076,3738,49342,6669,2,1
10f6b1,SWA3867,KORD,LKPR,1702997216,1703034938,1702940400,2023-12-19 15:46:56,37722,17786,6931,43566,7135,2,2
10f8b6,QFA5501,EHAM,EFHK,1701346103,1701379581,1701298800,2023-11-30 13:08:23,33478,4807,5610,37025,3468,5,1
10f8c7,DAL6163,EPWA,EFHK,1687179851,1687211509,1687129200,2023-06-19 15:04:11,31658,29414,5041,7772,9422,5,3
10fe8c,RYR9934,LSZH,EGLL,1687497437,1687517977,1687474800,2023-06-23 07:17:17,20540,30730,2193,38192,3730,3,5
10ff57,UAL4413,KDEN,EFHK,1691747891,1691751774,1691708400,2023-08-11 11:58:11,3883,22902,6914,47297,3315,2,3
110104,SIA4645,KATL,WSSS,1682591375,1682603095,1682550000,2023-04-27 12:29:35,11720,33738,3442,40991,6368,5,2
1102a2,RYR4136,YSSY,RJTT,1696039400,1696060054,1696028400,2023-09-30 04:03:20,20654,3655,5731,15177,8245,3,1
1102ab,SWA5882,OTHH,LEMD,1688439356,1688487974,1688425200,2023-07-04 04:55:56,48618,47875,756,12115,1816,4,1
1103cc,BAW897,LPPT,KLAX,1683126587,1683167596,1683068400,2023-05-03 17:09:47,41009,14913,944,36947,474,5,2
11041f,RYR1914,KDEN,RJTT,1697703032,1697748045,1697670000,2023-10-19 10:10:32,45013,14336,2769,47126,4227,5,1
1106fc,QFA6305,KDFW,OTHH,1703752907,1703797819,1703718000,2023-12-28 09:41:47,44912,36779,9446,27930,1965,4,2
110a44,RYR5441,LSZH,RJTT,1685234681,1685287766,1685228400,2023-05-28 02:44:41,53085,46769,7397,28817,4537,4,3
110ad2,UAE2828,LOWW,LEBL,1699630721,1699638322,1699570800,2023-11-10 16:38:41,7601,20359,5264,6811,2871,1,2
110cb1,SWA2774,KDEN,EDDF,1699838954,1699879507,1699830000,2023-11-13 02:29:14,40553,44324,7157,24909,5601,2,1
110cfe,UAE5653,EGLL,EHAM,1702781804,1702798311,1702767600,2023-12-17 03:56:44,16507,11437,6938,6460,1247,3,3
110dde,ACA6864,EGKK,LSZH,1673922848,1673928832,1673910000,2023-01-17 03:34:08,5984,6322,1304,7525,9693,1,1
110ed6,DLH7714,LFPG,WSSS,1684975055,1684991681,1684969200,2023-05-25 02:37:35,16626,316,7950,13510,625,3,5
1111bc,ACA4383,OMDB,KDFW,1685852657,1685890795,1685833200,2023-06-04 06:24:17,38138,2875,1415,25992,7490,3,4
111347,EZY1227,ESSA,WSSS,1697893310,1697939478,1697842800,2023-10-21 15:01:50,46168,43682,2472,18233,2856,1,3
1113d7,SIA8245,KJFK,KORD,1697619875,1697631030,1697583600,2023-10-18 11:04:35,11155,16529,11,41788,5408,3,2
11151d,SWA8038,OTHH,OMDB,1695888635,1695914603,1695855600,2023-09-28 10:10:35,25968,44198,9545,17029,885,5,4
1115b1,QFA4182,KLAX,ENGM,1696514597,1696520462,1696460400,2023-10-05 16:03:17,5865,29165,2970,11639,5865,2,5
11169d,RYR2962,LFPO,VHHH,1698993389,1698999459,1698966000,2023-11-03 07:36:29,6070,6648,7931,12436,5308,3,2
1117be,BAW3269,LOWW,EDDM,1689657719,1689676557,1689634800,2023-07-18 07:21:59,18838,46409,6963,14959,4770,5,3
111814,UAL1460,EDDM,LIRF,1678243811,1678293222,1678230000,2023-03-08 03:50:11,49411,9061,2248,42514,5618,5,5
1118dd,EZY6938,LPPT,KORD,1697606399,1697626534,1697583600,2023-10-18 07:19:59,20135,29003,5766,24293,3903,5,5
111aa5,SIA4885,LHBP,KLAX,1703471219,1703520937,1703458800,2023-12-25 03:26:59,49718,35056,1038,15871,7560,3,3
111bfa,UAE4733,EPWA,KJFK,1690541627,1690578756,1690498800,2023-07-28 12:53:47,37129,3453,7459,27548,9117,2,4
111c57,EZY9176,LSZH,VHHH,1682067023,1682099128,1682031600,2023-04-21 10:50:23,32105,39314,5542,48062,6161,2,1
11209f,UAE993,VHHH,KDFW,1687613672,1687622762,1687561200,2023-06-24 15:34:32,9090,39871,3616,43325,6737,3,4
1120e1,DLH4159,KJFK,EDDF,1695005015,1695021785,1694991600,2023-09-18 04:43:35,16770,22083,5967,18793,7791,4,5
11223d,DAL976,KLAX,ENGM,1683617210,1683666875,1683586800,2023-05-09 09:26:50,49665,15346,9417,15244,4391,3,2
112398,SWA8248,ENGM,OTHH,1703685833,1703702982,1703631600,2023-12-27 15:03:53,17149,9707,6997,21002,5719,2,2
1123ea,BAW2477,EGLL,KDFW,1699702058,1699711807,1699657200,2023-11-11 12:27:38,9749,39416,8947,1751,2023,4,2
11265d,AAL5963,EGKK,WSSS,1696428245,1696464400,1696374000,2023-10-04 16:04:05,36155,42151,1301,14528,7807,1,2
1126fa,DAL2865,OMDB,EPWA,1690108937,1690138380,1690066800,2023-07-23 12:42:17,29443,27679,2805,48834,7164,1,4
112747,SIA6636,EDDM,KDEN,1685454659,1685507469,1685401200,2023-05-30 15:50:59,52810,3762,5843,40675,6286,1,5
1128c5,UAE4928,OMDB,KDFW,1682302055,1682346524,1682290800,2023-04-24 04:07:35,44469,22222,9779,12669,2470,1,1
112975,DAL6767,KORD,LKPR,1682270813,1682295171,1682204400,2023-04-23 19:26:53,24358,31672,3584,3879,9369,2,3
112988,QFA3866,EFHK,LSZH,1676377007,1676396311,1676329200,2023-02-14 13:16:47,19304,19354,6622,13913,1304,2,5
112b2d,QTR4162,KDEN,EPWA,1694480444,1694530431,1694473200,2023-09-12 03:00:44,49987,1798,6344,38587,6051,4,3
112c0d,QFA6493,KDFW,LEMD,1681387277,1681423249,1681340400,2023-04-13 14:01:17,35972,25084,5337,11596,8970,1,3
112def,UAL8533,EPWA,EKCH,1697964701,1698014352,1697929200,2023-10-22 10:51:41,49651,45353,1721,24718,6222,2,1
112f6c,QFA9011,YSSY,KJFK,1697869211,1697897024,1697842800,2023-10-21 08:20:11,27813,25936,2552,36810,4132,5,5
112fe8,DAL8450,VHHH,LIRF,1700556878,1700595495,1700521200,2023-11-21 09:54:38,38617,405,4809,37634,6905,2,4
11312c,UAL7933,LPPT,KLAX,1681530728,1681544179,1681513200,2023-04-15 05:52:08,13451,5095,1375,49056,8024,5,3
11347b,QFA7440,KJFK,LPPT,1687327049,1687379746,1687302000,2023-06-21 07:57:29,52697,33926,8805,48097,4904,1,4
1137bb,UAE2079,LOWW,WSSS,1682505545,1682524460,1682463600,2023-04-26 12:39:05,18915,31001,5200,32592,3024,2,2
113804,DAL7714,KLAX,LEBL,1698686327,1698710357,1698620400,2023-10-30 18:18:47,24030,42435,8384,45431,9957,3,1
113829,UAL8874,LHBP,KDEN,1701999662,1702043170,1701990000,2023-12-08 02:41:02,43508,45090,7432,2618,3131,3,4
11383a,QTR9974,OMDB,KLAX,1674039914,1674084888,1673996400,2023-01-18 12:05:14,44974,1214,4433,22388,8365,1,4
113902,SIA3953,LFPO,EKCH,1675646984,1675672285,1675638000,2023-02-06 02:29:44,25301,49236,2810,30080,7578,3,4
113d13,AFR8599,LIRF,EGKK,1700925992,1700965365,1700866800,2023-11-25 16:26:32,39373,46485,7830,27213,5478,3,2
113eec,ACA6092,EGKK,KLAX,1682076674,1682104557,1682031600,2023-04-21 13:31:14,27883,23114,8547,42448,1863,3,1
1141cf,QFA7069,LEMD,ESSA,1697519759,1697531852,1697497200,2023-10-17 07:15:59,12093,10644,9723,38732,4274,1,1
114264,DLH8348,LFPO,EFHK,1703413643,1703415681,1703372400,2023-12-24 11:27:23,2038,48569,4202,4713,3647,5,1
11483d,ACA3049,OMDB,EHAM,1673575994,1673606096,1673564400,2023-01-13 03:13:14,30102,20809,673,47849,8359,2,3
114bb2,DLH4941,KDEN,KDFW,1676679107,1676732213,1676674800,2023-02-18 01:11:47,53106,40185,3128,44758,2093,1,1
114d49,EZY6175,WSSS,ESSA,1675779950,1675800482,1675724400,2023-02-07 15:25:50,20532,1259,3725,39950,5475,4,2
114f14,SWA855,LKPR,EKCH,1694959751,1695003720,1694905200,2023-09-17 16:09:11,43969,45318,1639,32087,2665,5,3
1150f0,UAL4263,LSZH,KATL,1689912641,1689941038,1689894000,2023-07-21 06:10:41,28397,15950,8734,41736,5507,2,1
1150f7,UAE7562,LEMD,KLAX,1682525969,1682568841,1682463600,2023-04-26 18:19:29,42872,8092,9062,26635,6779,1,5
115152,EZY2475,OTHH,LSZH,1699205315,1699241446,1699138800,2023-11-05 18:28:35,36131,23945,2725,38352,3121,3,3
115516,BAW3180,KLAX,EHAM,1689396605,1689436609,1689375600,2023-07-15 06:50:05,40004,15145,5657,41990,9288,5,4
11556b,QFA164,LEBL,RJTT,1693094324,1693132500,1693090800,2023-08-27 01:58:44,38176,26530,3346,23453,5801,4,4
115904,DAL8469,LPPT,EGKK,1696906298,1696930656,1696892400,2023-10-10 04:51:38,24358,11841,2137,19165,3013,2,3
115996,QTR2090,VHHH,KORD,1674452249,1674491186,1674428400,2023-01-23 06:37:29,38937,8562,9569,37440,9712,3,2
115a26,AAL5608,EDDF,ESSA,1678183700,1678206904,1678143600,2023-03-07 11:08:20,23204,15102,2655,3830,2867,3,5
115a7f,SIA5197,EGKK,WSSS,1676851343,1676882547,1676847600,2023-02-20 01:02:23,31204,1113,8278,36003,1407,1,3
115d23,DAL8230,LHBP,EKCH,1683861743,1683895713,1683846000,2023-05-12 05:22:23,33970,24387,3954,38400,173,5,5
115f2b,UAE8843,LFPG,EDDF,1674923834,1674974508,1674860400,2023-01-28 17:37:14,50674,49723,5891,21523,4031,1,2
116143,BAW4280,RJTT,EFHK,1673025383,1673061852,1672959600,2023-01-06 18:16:23,36469,32385,5417,28845,5790,3,2
116148,QTR9898,EDDF,LEMD,1692351335,1692391966,1692313200,2023-08-18 11:35:35,40631,41927,8382,17489,9923,4,2
116824,UAL4730,LFPO,ENGM,1686054848,1686101950,1686006000,2023-06-06 14:34:08,47102,30635,9337,36174,3175,5,2
11682b,BAW7780,LEMD,LEBL,1678001528,1678023947,1677970800,2023-03-05 08:32:08,22419,5556,1541,22770,8315,4,1
116c23,UAE946,EPWA,VHHH,1681092596,1681143441,1681081200,2023-04-10 04:09:56,50845,31715,1122,8631,2203,4,1
11702b,SWA6526,EFHK,LHBP,1690118045,1690156555,1690066800,2023-07-23 15:14:05,38510,2091,3723,16730,2068,3,4
11707d,UAE1004,LSZH,EFHK,1703923379,1703963029,1703890800,2023-12-30 09:02:59,39650,10418,5227,47956,7898,3,1
1174b7,AFR2235,ESSA,EKCH,1701736358,1701785159,1701730800,2023-12-05 01:32:38,48801,49127,4737,36231,401,5,4
117771,ACA5090,LIRF,LHBP,1681148153,1681179310,1681081200,2023-04-10 19:35:53,31157,23064,427,873,5576,2,2
117884,SWA7601,KDFW,LEBL,1693301150,1693340446,1693263600,2023-08-29 11:25:50,39296,19528,7274,8882,8100,1,4
117a21,EZY1867,EGLL,LOWW,1686712094,1686742603,1686697200,2023-06-14 05:08:14,30509,6130,3465,17090,2416,5,4
117d3d,RYR2788,KDFW,OMDB,1686643856,1686653668,1686610800,2023-06-13 10:10:56,9812,47720,1096,18849,3984,1,1
118023,BAW3217,VHHH,KORD,1683554045,1683565058,1683500400,2023-05-08 15:54:05,11013,27757,49,49647,4327,4,4
118166,AAL8737,KJFK,OMDB,1672572089,1672585013,1672527600,2023-01-01 12:21:29,12924,45449,3823,41581,5420,1,5
1182bf,AFR7973,YSSY,LIRF,1684342790,1684367237,1684278000,2023-05-17 18:59:50,24447,17445,1488,1004,2827,2,3
