icao24,callsign,dep_airport,arr_airport,firstseen,lastseen,day,event_ts,flight_duration_sec,dep_horiz_m,dep_vert_m,arr_horiz_m,arr_vert_m,dep_cand,arr_cand
0fa1e3,EZY7556,ESSA,OMDB,1674973032,1674986176,1674946800,2023-01-29 07:17:12,13144,18487,8496,36590,2379,1,5
0fa218,UAE5979,LFPG,KATL,1699345275,1699388821,1699311600,2023-11-07 09:21:15,43546,3832,9301,3631,8116,1,3
0fa421,RYR3907,LEBL,VHHH,1694425305,1694449654,1694386800,2023-09-11 11:41:45,24349,32402,4038,17216,4258,3,2
0fa4f3,AAL5718,KDEN,EPWA,1683780477,1683832266,1683759600,2023-05-11 06:47:57,51789,39934,743,18368,8303,2,5
0fa789,ACA3127,VHHH,OTHH,1693923372,1693973162,1693868400,2023-09-05 16:16:12,49790,28093,7203,10605,2893,3,5
0fa988,ACA563,EDDF,LIRF,1675818096,1675831908,1675810800,2023-02-08 02:01:36,13812,16851,2980,47740,2888,4,4
0fab77,ACA2076,WSSS,KORD,1690277028,1690314008,1690239600,2023-07-25 11:23:48,36980,21285,8302,7422,1080,1,1
0faef6,QTR2713,KJFK,EDDF,1683224781,1683251330,1683154800,2023-05-04 20:26:21,26549,34742,9487,8516,2566,4,4
0faf0d,QTR7487,EGLL,EDDF,1673152704,1673195951,1673132400,2023-01-08 05:38:24,43247,26638,5327,98,6772,1,1
0fb1b1,DAL4769,LEMD,ENGM,1697558832,1697587303,1697497200,2023-10-17 18:07:12,28471,23056,1339,9592,9135,2,4
0fb624,AFR7594,KLAX,KORD,1676882583,1676890005,1676847600,2023-02-20 09:43:03,7422,3748,8370,32396,3490,5,3
0fb729,DLH4447,VHHH,KORD,1689761178,1689769530,1689721200,2023-07-19 12:06:18,8352,21934,3616,49845,1336,4,3
0fb87d,SWA2525,EDDF,LSZH,1680087624,1680101642,1680044400,2023-03-29 13:00:24,14018,1184,107,18706,3396,2,5
0fb937,QTR2842,EKCH,KORD,1694864940,1694915090,1694818800,2023-09-16 13:49:00,50150,32841,5633,33758,5692,2,5
0fbb2d,QFA9478,KLAX,LKPR,1696211094,1696234603,1696201200,2023-10-02 03:44:54,23509,7534,4974,24495,8886,4,1
0fbd9c,EZY1496,ENGM,KLAX,1684813392,1684839228,1684796400,2023-05-23 05:43:12,25836,25253,6464,49802,5756,1,2
0fbed9,ACA8990,ESSA,LIRF,1696633935,1696645172,1696633200,2023-10-07 01:12:15,11237,10517,6090,1974,9823,4,4
0fbfcd,UAL5222,KLAX,EGLL,1692455466,1692483560,1692399600,2023-08-19 16:31:06,28094,38456,8633,27638,8089,1,3
0fbfda,QFA1047,YSSY,LFPO,1679635269,1679644318,1679612400,2023-03-24 06:21:09,9049,9887,1210,45340,4075,4,4
0fc059,AFR230,LKPR,WSSS,1695120618,1695164857,1695078000,2023-09-19 12:50:18,44239,5217,5251,44974,2402,4,3
0fc3dd,DLH2745,KORD,EGLL,1683740256,1683761080,1683673200,2023-05-10 19:37:36,20824,13841,4885,31269,8126,1,4
0fc457,AFR1374,EDDF,EGLL,1676522103,1676526874,1676502000,2023-02-16 05:35:03,4771,20438,1694,46930,8284,1,1
0fc55b,DAL4526,KDEN,LKPR,1700298777,1700315732,1700262000,2023-11-18 10:12:57,16955,34485,7403,1464,8254,5,5
0fc7e8,AAL3107,EKCH,LFPG,1682118825,1682132228,1682118000,2023-04-22 01:13:45,13403,23175,5774,28532,8207,4,1
0fc881,DLH8864,ENGM,LKPR,1675753191,1675779627,1675724400,2023-02-07 07:59:51,26436,44897,8790,7087,4327,3,5
0fc93f,ACA7488,KDEN,KATL,1688344722,1688361377,1688338800,2023-07-03 02:38:42,16655,20541,7207,39577,9770,2,4
0fca4c,ACA3979,EGKK,LFPO,1695078105,1695105026,1695078000,2023-09-19 01:01:45,26921,25609,9595,37268,7093,1,3
0fcac0,DAL9715,EGKK,OMDB,1692898131,1692945933,1692831600,2023-08-24 19:28:51,47802,36825,9283,39170,8283,4,1
0fcfd1,BAW8666,KORD,EGKK,1675564473,1675568971,1675551600,2023-02-05 03:34:33,4498,26113,931,40915,3854,4,5
0fd107,BAW9797,YSSY,KDFW,1675835988,1675843805,1675810800,2023-02-08 06:59:48,7817,45013,2848,34186,196,3,5
0fd25a,EZY8408,EHAM,EDDM,1700112873,1700125287,1700089200,2023-11-16 06:34:33,12414,47512,4251,19376,7481,4,1
0fd376,SIA1708,KDEN,ESSA,1695472938,1695501912,1695423600,2023-09-23 14:42:18,28974,48222,7270,2040,3082,5,1
0fd421,AFR8853,KDEN,ENGM,1692987903,1693034374,1692918000,2023-08-25 20:25:03,46471,13205,9192,18249,1643,4,2
0fd61f,UAL7489,EDDM,EGKK,1685922966,1685948228,1685919600,2023-06-05 01:56:06,25262,25619,6762,28327,6774,2,4
0fd624,UAE4290,LPPT,KATL,1677592134,1677623534,1677538800,2023-02-28 14:48:54,31400,20745,6597,41941,4116,4,3
0fd880,AFR3454,LOWW,EPWA,1699251933,1699255668,1699225200,2023-11-06 07:25:33,3735,39954,4209,26786,2900,4,1
0fda7c,BAW8610,LHBP,LFPO,1692765099,1692804434,1692745200,2023-08-23 06:31:39,39335,39435,7207,43019,5370,1,4
0fde71,QFA6077,EPWA,EDDM,1698363060,1698411293,1698361200,2023-10-27 01:31:00,48233,41232,7973,222,5511,3,3
0fde95,EZY7739,KDFW,OMDB,1689160572,1689196104,1689116400,2023-07-12 13:16:12,35532,12515,1997,9666,8330,5,2
0fdec7,UAL5708,LEMD,EHAM,1686715647,1686746959,1686697200,2023-06-14 06:07:27,31312,40672,3425,44414,3820,4,1
0fdf36,SWA4785,ESSA,LEBL,1679447748,1679453715,1679439600,2023-03-22 02:15:48,5967,3287,703,14860,6083,5,1
0fe68f,UAL3321,LFPO,LOWW,1687499526,1687539728,1687474800,2023-06-23 07:52:06,40202,37751,4979,25286,5832,3,3
0fea4a,QFA4458,LEMD,EFHK,1680266874,1680296469,1680217200,2023-03-31 14:47:54,29595,12662,8282,49240,1082,2,4
0feb62,SIA2651,YSSY,KORD,1684488501,1684491725,1684450800,2023-05-19 11:28:21,3224,14228,7107,27453,5475,3,1
0fecaf,QFA8659,KATL,EGLL,1697714982,1697746164,1697670000,2023-10-19 13:29:42,31182,4418,8143,4742,6256,5,4
0fee2f,AFR9396,LKPR,RJTT,1692267288,1692300655,1692226800,2023-08-17 12:14:48,33367,47183,8140,8298,5395,4,4
0ff0c5,DAL1877,KDFW,LEMD,1675700184,1675749698,1675638000,2023-02-06 17:16:24,49514,26969,847,38981,6241,4,3
0ff0db,RYR6095,KDFW,EGLL,1686620451,1686647311,1686610800,2023-06-13 03:40:51,26860,17740,3830,37243,9391,3,5
0ff497,EZY6296,ENGM,VHHH,1677080574,1677103441,1677020400,2023-02-22 16:42:54,22867,10521,9918,35206,600,5,3
0ff4da,UAL2812,LEMD,ENGM,1684596432,1684610628,1684537200,2023-05-20 17:27:12,14196,37093,9837,9590,5793,3,4
0ff637,BAW8069,EGLL,LSZH,1684764663,1684776796,1684710000,2023-05-22 16:11:03,12133,22715,5934,3752,241,5,1
0ff69a,DAL665,KDFW,WSSS,1681470201,1681507582,1681426800,2023-04-14 13:03:21,37381,46534,2239,7798,5870,5,5
0ffa35,SWA3368,LPPT,EPWA,1684582914,1684597361,1684537200,2023-05-20 13:41:54,14447,25976,9545,45693,3160,2,1
0ffb0f,BAW7954,LOWW,ENGM,1677436695,1677465150,1677366000,2023-02-26 19:38:15,28455,18725,4564,8133,5108,4,5
0ffb7b,QTR8836,LKPR,LFPO,1703995584,1704012397,1703977200,2023-12-31 05:06:24,16813,20951,7882,44116,5064,4,1
0ffc73,ACA5030,LFPO,EGLL,1701702540,1701754792,1701644400,2023-12-04 16:09:00,52252,3940,9342,11382,3311,4,5
0ffd8b,QFA3344,EFHK,LIRF,1699844895,1699864516,1699830000,2023-11-13 04:08:15,19621,6302,766,13053,8867,5,4
0ffd9e,DLH6094,LKPR,LFPO,1686818910,1686868509,1686783600,2023-06-15 10:48:30,49599,8606,472,6203,1628,4,3
0ffdde,DAL6662,WSSS,LEBL,1702787337,1702808510,1702767600,2023-12-17 05:28:57,21173,3477,3548,11192,1177,5,4
0ffe34,AFR2686,LOWW,ESSA,1683453288,1683456510,1683414000,2023-05-07 11:54:48,3222,49435,9315,4498,7505,1,5
0ffee2,QFA5027,OTHH,LFPO,1694055540,1694065512,1694041200,2023-09-07 04:59:00,9972,33166,7438,37211,3638,1,2
0fff94,DLH8522,LHBP,KLAX,1684106760,1684144420,1684105200,2023-05-15 01:26:00,37660,31558,6948,18562,1085,5,4
100235,UAE9348,LEBL,LIRF,1678556442,1678583134,1678489200,2023-03-11 18:40:42,26692,29160,4638,29417,1805,1,4
1003b5,BAW1754,KORD,LFPO,1703137782,1703163781,1703113200,2023-12-21 06:49:42,25999,40880,6321,14391,3881,5,4
1005a3,ACA4962,LSZH,LIRF,1680563307,1680575037,1680562800,2023-04-04 01:08:27,11730,16577,9370,12868,7993,1,1
1005c7,BAW6139,OMDB,EGLL,1694135577,1694137575,1694127600,2023-09-08 03:12:57,1998,2300,2843,38691,1353,3,5
10060f,UAL5210,EKCH,LKPR,1694398221,1694411968,1694386800,2023-09-11 04:10:21,13747,17155,2680,41438,6996,4,3
10070b,BAW9237,KATL,LFPG,1695262857,1695276980,1695250800,2023-09-21 04:20:57,14123,47956,4762,47064,5771,3,3
100854,QFA7843,WSSS,EDDF,1683311169,1683320643,1683241200,2023-05-05 20:26:09,9474,35343,4210,36469,9662,1,3
100a17,QFA6387,RJTT,EPWA,1699813518,1699826416,1699743600,2023-11-12 19:25:18,12898,48024,173,9936,7855,5,5
100ad9,SIA5821,LEMD,LHBP,1698223512,1698234783,1698188400,2023-10-25 10:45:12,11271,1413,8127,47741,2710,3,3
100b1f,UAE8675,LIRF,OTHH,1697293758,1697310867,1697238000,2023-10-14 16:29:18,17109,6736,121,13556,7930,4,2
101180,DAL6218,WSSS,ENGM,1676138679,1676163694,1676070000,2023-02-11 19:04:39,25015,20278,2915,21586,6390,1,3
101378,SIA6450,LSZH,ENGM,1678324008,1678349635,1678316400,2023-03-09 02:06:48,25627,19105,1534,19069,8585,2,2
101442,BAW553,LIRF,LKPR,1678862202,1678892110,1678834800,2023-03-15 07:36:42,29908,27124,4636,31591,9033,1,1
10179f,ACA9906,EDDF,EHAM,1700820039,1700835159,1700780400,2023-11-24 11:00:39,15120,46318,8176,25443,4176,4,5
10192a,RYR1924,ENGM,WSSS,1681552299,1681574287,1681513200,2023-04-15 11:51:39,21988,26210,9710,15457,9943,2,1
101a2e,EZY1885,RJTT,KLAX,1687797207,1687804732,1687734000,2023-06-26 18:33:27,7525,23610,2500,48235,236,4,4
101b85,DAL5325,KORD,KDEN,1701604497,1701626289,1701558000,2023-12-03 12:54:57,21792,47501,365,17977,5789,4,3
101e25,UAE3695,EGLL,LHBP,1686491616,1686534978,1686438000,2023-06-11 15:53:36,43362,31166,3469,19296,9908,2,5
102013,QFA9287,EFHK,KDFW,1692593064,1692596483,1692572400,2023-08-21 06:44:24,3419,43700,2542,15864,8307,1,1
102225,QTR4528,KJFK,LSZH,1674452871,1674479598,1674428400,2023-01-23 06:47:51,26727,45004,1625,45545,2058,3,3
1022ca,AFR8254,EDDF,OMDB,1674237078,1674283994,1674169200,2023-01-20 18:51:18,46916,19660,7205,34002,3883,1,1
102304,AFR4436,KORD,LSZH,1674472989,1674482671,1674428400,2023-01-23 12:23:09,9682,34057,1901,9676,7958,5,4
10280d,UAE4597,LOWW,EKCH,1697032845,1697063247,1696978800,2023-10-11 16:00:45,30402,15692,2955,31989,3502,4,3
102867,SIA7276,OTHH,YSSY,1680166050,1680174959,1680130800,2023-03-30 10:47:30,8909,30363,8551,10946,5243,1,1
102901,AAL9162,EDDM,LEMD,1696066464,1696118589,1696028400,2023-09-30 11:34:24,52125,197,1389,35952,6781,2,5
102928,AFR4529,ENGM,LFPO,1683212193,1683228625,1683154800,2023-05-04 16:56:33,16432,38289,8173,6872,302,2,3
102942,QTR6177,LSZH,LEMD,1695770646,1695816686,1695769200,2023-09-27 01:24:06,46040,9624,5366,29265,5825,1,5
102bf7,AAL1671,LKPR,ENGM,1679070633,1679121502,1679007600,2023-03-17 17:30:33,50869,20053,2627,18474,6270,3,3
102e8c,AAL3551,KORD,KDFW,1701799470,1701846931,1701730800,2023-12-05 19:04:30,47461,47899,6916,24626,5782,1,3
1030b0,QTR393,KJFK,VHHH,1685013600,1685016802,1684969200,2023-05-25 13:20:00,3202,45253,183,23877,2445,4,4
1030c3,ACA7053,EPWA,KDFW,1693116129,1693135328,1693090800,2023-08-27 08:02:09,19199,49754,7542,14175,1063,2,3
10344d,AAL5805,OTHH,KORD,1699020252,1699039480,1698966000,2023-11-03 15:04:12,19228,36748,5021,38274,9086,2,2
103495,AAL5461,YSSY,LFPG,1692929874,1692953776,1692918000,2023-08-25 04:17:54,23902,4847,8067,34850,7299,2,1
1034e2,RYR191,EKCH,LFPG,1702570668,1702577447,1702508400,2023-12-14 17:17:48,6779,8577,4273,14259,8027,3,4
103986,QFA8348,LEMD,LFPG,1698656505,1698677135,1698620400,2023-10-30 10:01:45,20630,12754,8691,16270,6637,5,1
103d27,QTR9236,VHHH,EPWA,1701437598,1701444083,1701385200,2023-12-01 14:33:18,6485,19314,6481,42978,9811,1,5
103dbb,DLH4701,LHBP,EKCH,1674731826,1674767516,1674687600,2023-01-26 12:17:06,35690,15003,7353,35510,3347,1,2
10412f,ACA8208,WSSS,KATL,1675666632,1675679611,1675638000,2023-02-06 07:57:12,12979,8221,529,40832,1916,1,1
1041e7,SWA6614,ENGM,EPWA,1683311715,1683321588,1683241200,2023-05-05 20:35:15,9873,11750,1653,46338,9493,3,4
10424c,BAW7042,VHHH,LHBP,1691280009,1691331570,1691276400,2023-08-06 02:00:09,51561,30669,8845,47207,3534,1,5
1043ba,RYR9568,LEBL,KLAX,1698948303,1698956859,1698879600,2023-11-02 19:05:03,8556,17223,2784,1917,1068,3,1
10455d,DLH2440,KDEN,LPPT,1694441913,1694464047,1694386800,2023-09-11 16:18:33,22134,37975,6191,26799,9278,1,4
1045f7,QTR7494,LEBL,EFHK,1697711304,1697723610,1697670000,2023-10-19 12:28:24,12306,32562,7337,35142,382,1,4
1046b5,ACA8224,OTHH,ENGM,1690526655,1690570664,1690498800,2023-07-28 08:44:15,44009,21093,5492,46217,1415,2,2
1046db,AAL4516,LFPO,EDDM,1699621365,1699643239,1699570800,2023-11-10 14:02:45,21874,7157,3567,33196,6417,3,4
1047df,SIA3588,YSSY,EGLL,1681778106,1681806702,1681772400,2023-04-18 02:35:06,28596,10650,8198,6411,679,1,5
104a67,RYR1415,EDDF,KDFW,1700487810,1700491508,1700434800,2023-11-20 14:43:30,3698,3942,8643,25462,2725,1,1
104b73,RYR3816,LOWW,LIRF,1675056273,1675105052,1675033200,2023-01-30 06:24:33,48779,26797,202,42150,3443,1,3
104bef,EZY918,KORD,WSSS,1690381014,1690434866,1690326000,2023-07-26 16:16:54,53852,17069,4950,27836,6325,5,2
104e0f,DAL1151,LPPT,KDFW,1699314138,1699326926,1699311600,2023-11-07 00:42:18,12788,27673,7040,42449,6121,4,4
104fa9,AFR1234,WSSS,LKPR,1689931266,1689934901,1689894000,2023-07-21 11:21:06,3635,34318,1268,25746,1648,2,5
1050d9,QFA5805,KLAX,KATL,1678901934,1678941310,1678834800,2023-03-15 18:38:54,39376,30975,4315,1573,7412,1,5
105484,UAE7463,KJFK,EHAM,1691752587,1691787794,1691708400,2023-08-11 13:16:27,35207,19907,5340,8451,427,4,3
1054be,SIA5166,EHAM,YSSY,1686280977,1686318087,1686265200,2023-06-09 05:22:57,37110,14659,5131,38505,1908,3,2
1057d5,RYR6103,LHBP,OMDB,1689384915,1689427361,1689375600,2023-07-15 03:35:15,42446,20688,2736,48153,6252,4,2
10590c,EZY533,EHAM,LHBP,1676426121,1676431603,1676415600,2023-02-15 02:55:21,5482,10096,9815,28936,7020,2,4
10590d,UAL3656,EDDF,EDDM,1684227621,1684233047,1684191600,2023-05-16 11:00:21,5426,33746,4724,42839,7235,2,1
105cbd,SIA8406,LKPR,EKCH,1674406062,1674417927,1674342000,2023-01-22 17:47:42,11865,36770,1895,5001,7094,1,4
105f7c,AAL360,EKCH,RJTT,1677520206,1677559545,1677452400,2023-02-27 18:50:06,39339,40397,4981,9909,2665,1,5
106141,EZY3604,OMDB,WSSS,1688223996,1688256516,1688166000,2023-07-01 17:06:36,32520,36533,2820,6040,7354,3,2
1061a2,BAW2296,LIRF,EDDF,1689433608,1689450033,1689375600,2023-07-15 17:06:48,16425,385,6639,7390,5381,2,5
106217,SIA198,EDDM,KJFK,1676387577,1676392684,1676329200,2023-02-14 16:12:57,5107,10181,3013,43271,6069,1,2
1066ac,UAE4390,RJTT,LFPO,1695179685,1695217346,1695164400,2023-09-20 05:14:45,37661,13836,8731,20051,611,3,4
1067cf,EZY5001,EFHK,KJFK,1679275458,1679281932,1679266800,2023-03-20 02:24:18,6474,1159,5255,46459,4612,5,2
1069a7,UAE4885,LOWW,ESSA,1686233034,1686237934,1686178800,2023-06-08 16:03:54,4900,3377,26,38954,7568,1,1
106a42,EZY1992,LFPG,LKPR,1690370637,1690410984,1690326000,2023-07-26 13:23:57,40347,6388,8975,40277,9161,4,3
106c15,BAW8319,KLAX,EDDF,1700675265,1700699714,1700607600,2023-11-22 18:47:45,24449,16407,250,38961,9500,2,2
106f43,ACA9520,KATL,LFPO,1685172042,1685184627,1685142000,2023-05-27 09:20:42,12585,11908,4673,8926,3449,1,3
107055,UAE5346,LFPG,KORD,1700226291,1700237162,1700175600,2023-11-17 14:04:51,10871,7595,4694,12380,9542,5,3
107244,QFA7899,OTHH,EGLL,1684636173,1684680954,1684623600,2023-05-21 04:29:33,44781,36509,4875,22114,3714,5,5
1072ba,AFR4544,KJFK,LEMD,1685000178,1685013718,1684969200,2023-05-25 09:36:18,13540,35313,8226,1443,7421,1,2
10758b,RYR8701,EGLL,ENGM,1680882354,1680927105,1680822000,2023-04-07 17:45:54,44751,146,3158,21052,7284,5,3
107b1d,QTR2647,KDFW,EGKK,1697650857,1697657417,1697583600,2023-10-18 19:40:57,6560,34581,4137,14137,2019,2,1
107c4f,BAW158,LEMD,EHAM,1693455006,1693461257,1693436400,2023-08-31 06:10:06,6251,10636,4925,45177,482,4,4
107cb1,AAL2338,KJFK,LFPG,1680958137,1680982005,1680908400,2023-04-08 14:48:57,23868,49574,599,47634,8953,3,5
107dd5,UAL6964,EGKK,KATL,1678863807,1678871654,1678834800,2023-03-15 08:03:27,7847,26338,8883,27138,7551,1,5
107de9,AFR4024,LSZH,KLAX,1684288416,1684324264,1684278000,2023-05-17 03:53:36,35848,44785,1772,48343,6311,4,4
108137,QFA9355,KJFK,LEBL,1692989394,1693001947,1692918000,2023-08-25 20:49:54,12553,30228,2042,47394,972,5,3
1081b3,UAE3907,RJTT,EPWA,1677282660,1677326343,1677279600,2023-02-25 00:51:00,43683,2269,6420,1544,2565,4,1
1084a8,DLH7360,LKPR,LFPG,1686297744,1686331818,1686265200,2023-06-09 10:02:24,34074,47502,6675,9535,6631,3,2
10851a,DAL8705,LOWW,KDEN,1684599843,1684609631,1684537200,2023-05-20 18:24:03,9788,48079,2955,30451,4255,5,2
1085be,ACA8994,ESSA,LIRF,1685887962,1685898639,1685833200,2023-06-04 16:12:42,10677,29180,8521,44153,9452,2,3
108885,QTR8331,VHHH,YSSY,1693559658,1693612320,1693522800,2023-09-01 11:14:18,52662,49802,5398,44318,9794,1,4
108ca2,DLH2948,KLAX,LFPO,1698709626,1698759292,1698706800,2023-10-31 00:47:06,49666,22825,3455,24813,1143,2,5
108d93,DLH1638,ESSA,LFPO,1693092435,1693144306,1693090800,2023-08-27 01:27:15,51871,30624,6559,49088,7891,1,2
1091a1,UAL3156,KJFK,EDDM,1685953455,1685994295,1685919600,2023-06-05 10:24:15,40840,29127,4575,36920,9943,5,3
1091eb,BAW6476,LFPG,RJTT,1674025407,1674041178,1673996400,2023-01-18 08:03:27,15771,24987,6556,49861,9931,2,3
109207,AFR223,EFHK,VHHH,1679464614,1679512043,1679439600,2023-03-22 06:56:54,47429,29880,9969,44501,2472,1,4
10956a,SIA6637,VHHH,LSZH,1686420534,1686450153,1686351600,2023-06-10 20:08:54,29619,7662,3225,49581,4818,1,3
10959b,EZY7203,LOWW,EKCH,1696984557,1697025846,1696978800,2023-10-11 02:35:57,41289,23635,8363,31128,4553,4,1
109605,SIA5011,LFPG,EFHK,1695257649,1695270232,1695250800,2023-09-21 02:54:09,12583,35734,5894,22758,7933,2,1
10962a,QTR8224,OTHH,KORD,1697424327,1697474255,1697410800,2023-10-16 04:45:27,49928,12524,9819,7990,4637,5,3
10973d,UAE5825,EKCH,LOWW,1699970088,1699977329,1699916400,2023-11-14 14:54:48,7241,23962,6059,30584,2526,4,2
10997b,SWA2259,EFHK,EDDF,1676422203,1676434955,1676415600,2023-02-15 01:50:03,12752,47063,7468,40149,6245,2,3
109b2f,AAL5024,EDDM,ESSA,1679291622,1679305161,1679266800,2023-03-20 06:53:42,13539,45365,6681,413,6731,5,4
109c0f,AAL2176,VHHH,WSSS,1693784085,1693792177,1693782000,2023-09-04 01:34:45,8092,38478,9014,2708,5621,3,5
109cdd,AFR9653,LFPG,LKPR,1680093984,1680113238,1680044400,2023-03-29 14:46:24,19254,25687,8425,40158,4286,5,5
109da3,SWA7730,LEBL,KATL,1702769430,1702772834,1702767600,2023-12-17 00:30:30,3404,47252,4036,36477,5851,3,3
109da4,ACA7081,LSZH,LOWW,1688080908,1688125226,1688079600,2023-06-30 01:21:48,44318,40390,2072,8553,9194,4,1
109e25,UAL2042,KDEN,EKCH,1695546780,1695564274,1695510000,2023-09-24 11:13:00,17494,38431,727,8465,5745,3,4
10a00c,RYR7122,KDFW,KORD,1683027930,1683066827,1682982000,2023-05-02 13:45:30,38897,31462,4635,39293,6390,2,3
10a231,UAL5320,LEMD,EDDM,1688808267,1688832439,1688770800,2023-07-08 11:24:27,24172,27698,2541,11239,1256,5,3
10a3ed,UAE5151,KDEN,EFHK,1692434796,1692446819,1692399600,2023-08-19 10:46:36,12023,17774,315,48905,7001,5,4
10a657,DAL1791,KDFW,RJTT,1700887770,1700938101,1700866800,2023-11-25 05:49:30,50331,40230,851,22193,6436,2,4
10a7e4,BAW1591,EKCH,LHBP,1692965310,1692974152,1692918000,2023-08-25 14:08:30,8842,1738,8677,41430,2706,5,3
10a82b,EZY8476,KDEN,OMDB,1684320651,1684368582,1684278000,2023-05-17 12:50:51,47931,46844,5656,11056,3720,4,5
10a881,DLH1125,ENGM,EFHK,1685024532,1685058792,1684969200,2023-05-25 16:22:12,34260,46200,53,37531,6175,2,4
10ac5b,EZY3995,LHBP,RJTT,1692288123,1692294249,1692226800,2023-08-17 18:02:03,6126,17028,3647,8120,595,3,3
10acd8,AFR5429,VHHH,LFPO,1678519497,1678550752,1678489200,2023-03-11 08:24:57,31255,30885,9870,43343,8787,1,2
10af24,UAE1793,KLAX,KDEN,1696596549,1696648599,1696546800,2023-10-06 14:49:09,52050,34697,1197,10500,2140,4,1
10b1c8,AAL6425,KLAX,OMDB,1685452029,1685480627,1685401200,2023-05-30 15:07:09,28598,17567,5128,29519,5533,1,4
10b368,DLH1052,KJFK,KLAX,1694483844,1694496413,1694473200,2023-09-12 03:57:24,12569,31379,7363,28271,7184,5,1
10b37e,QFA4960,EGKK,KJFK,1703667639,1703670189,1703631600,2023-12-27 10:00:39,2550,15165,5339,46223,7973,4,1
10b3be,EZY9860,KORD,EHAM,1687518828,1687525558,1687474800,2023-06-23 13:13:48,6730,41053,6312,37816,5893,5,4
10b897,DLH1678,LEMD,EDDF,1697564253,1697614180,1697497200,2023-10-17 19:37:33,49927,26083,8496,12595,7920,4,3
10bc47,UAL1727,OTHH,LHBP,1672893411,1672913072,1672873200,2023-01-05 05:36:51,19661,49471,1741,34787,726,3,1
10bead,UAE1457,LOWW,EHAM,1679644299,1679673602,1679612400,2023-03-24 08:51:39,29303,1266,6517,45181,5494,5,5
10c256,QTR3530,LFPG,KORD,1702278111,1702281376,1702249200,2023-12-11 08:01:51,3265,25844,1557,14984,159,5,3
10c81f,SIA5326,LEMD,RJTT,1681861209,1681895311,1681858800,2023-04-19 01:40:09,34102,26982,6362,14830,3922,2,2
10d0d2,BAW3647,KLAX,EPWA,1695750390,1695775182,1695682800,2023-09-26 19:46:30,24792,32723,962,22695,9500,3,4
10d2dd,UAL5434,ENGM,KORD,1675534473,1675553709,1675465200,2023-02-04 19:14:33,19236,17067,4684,3350,9379,1,2
10d516,RYR820,LFPG,LEBL,1699688817,1699723149,1699657200,2023-11-11 08:46:57,34332,13301,853,16933,3913,1,4
10d55f,QTR9023,LEMD,ESSA,1689087198,1689121918,1689030000,2023-07-11 16:53:18,34720,1971,7397,20581,4446,5,1
10d5af,AFR6715,EGKK,LOWW,1685881287,1685890081,1685833200,2023-06-04 14:21:27,8794,8302,7647,3242,9478,5,1
10d713,BAW5953,LEMD,EPWA,1694176443,1694220757,1694127600,2023-09-08 14:34:03,44314,23402,7833,22950,2872,5,2
10d7f2,QTR6041,OTHH,KDFW,1704000585,1704030153,1703977200,2023-12-31 06:29:45,29568,3845,6531,4200,6573,3,2
10d851,AAL2209,OMDB,LIRF,1693050240,1693097226,1693004400,2023-08-26 13:44:00,46986,43538,2904,49946,6269,5,5
10d877,SWA7890,KJFK,LHBP,1684492167,1684542232,1684450800,2023-05-19 12:29:27,50065,41336,3345,23496,6711,2,5
10d93b,DLH4885,EDDM,OTHH,1700976738,1700981775,1700953200,2023-11-26 06:32:18,5037,36204,2345,26835,5207,1,2
10dbc7,AAL9766,LSZH,EFHK,1681039635,1681092283,1680994800,2023-04-09 13:27:15,52648,30213,6328,35105,8993,1,1
10dc37,QTR9069,LKPR,KATL,1683555885,1683587470,1683500400,2023-05-08 16:24:45,31585,20797,8135,22652,5507,5,3
10dd91,ACA9283,EDDM,VHHH,1692544869,1692552957,1692486000,2023-08-20 17:21:09,8088,23996,8748,37768,5200,1,2
10e18d,AFR7921,ESSA,KATL,1682306970,1682360205,1682290800,2023-04-24 05:29:30,53235,26939,360,40427,979,3,5
10e505,DAL4737,ENGM,LKPR,1702630308,1702640487,1702594800,2023-12-15 09:51:48,10179,19877,9027,47662,3561,4,1
10e629,EZY4705,YSSY,EDDM,1687929723,1687981955,1687906800,2023-06-28 07:22:03,52232,38981,5714,7505,1229,4,5
10e63e,DAL9383,LKPR,OTHH,1696518015,1696564122,1696460400,2023-10-05 17:00:15,46107,11591,4286,39829,2668,5,1
10e716,QFA2283,KATL,EPWA,1690512618,1690529525,1690498800,2023-07-28 04:50:18,16907,35902,117,39274,924,3,5
10e80b,DAL7396,EDDM,LHBP,1672969149,1673006233,1672959600,2023-01-06 02:39:09,37084,45314,3199,33085,3238,4,2
10e8bf,QFA1966,KORD,LFPG,1683726561,1683734754,1683673200,2023-05-10 15:49:21,8193,9122,500,5586,5805,3,5
10e8d7,AFR1174,KATL,WSSS,1697348019,1697380288,1697324400,2023-10-15 07:33:39,32269,41885,6818,28012,3591,4,2
10eb10,ACA4693,EPWA,ESSA,1703131254,1703139093,1703113200,2023-12-21 05:00:54,7839,19517,8463,34034,7057,4,1
10ec64,ACA7718,EPWA,KDFW,1686825249,1686856383,1686783600,2023-06-15 12:34:09,31134,17155,9824,47344,2850,2,4
10eec9,AFR982,EDDM,LIRF,1673012196,1673041969,1672959600,2023-01-06 14:36:36,29773,28858,5838,7734,5096,4,2
10eefc,RYR4791,EFHK,RJTT,1698338757,1698351772,1698274800,2023-10-26 18:45:57,13015,16453,7040,17738,8076,3,1
